Fund Holdings as of,"02/Jul/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"APH","AMPHENOL CORP CLASS A","Information Technology","Equity","15,493,185.88","0.31","15,493,185.88","94,132.00","164.59","United States","New York Stock Exchange Inc.","USD"
"MCD","MCDONALDS CORP","Consumer Discretionary","Equity","15,306,121.46","0.31","15,306,121.46","54,542.00","280.63","United States","New York Stock Exchange Inc.","USD"
"PEP","PEPSICO INC","Consumer Staples","Equity","15,142,090.46","0.30","15,142,090.46","104,993.00","144.22","United States","NASDAQ","USD"
"TMO","THERMO FISHER SCIENTIFIC INC","Health Care","Equity","15,105,431.52","0.30","15,105,431.52","28,858.00","523.44","United States","New York Stock Exchange Inc.","USD"
"CRWD","CROWDSTRIKE HOLDINGS INC CLASS A","Information Technology","Equity","14,965,169.04","0.30","14,965,169.04","77,148.00","193.98","United States","NASDAQ","USD"
"AXP","AMERICAN EXPRESS","Financials","Equity","14,764,370.04","0.30","14,764,370.04","41,949.00","351.96","United States","New York Stock Exchange Inc.","USD"
"QCOM","QUALCOMM INC","Information Technology","Equity","14,548,203.75","0.29","14,548,203.75","82,543.00","176.25","United States","NASDAQ","USD"
"WDC","WESTERN DIGITAL CORP","Information Technology","Equity","14,506,107.00","0.29","14,506,107.00","26,913.00","539.00","United States","NASDAQ","USD"
"ADI","ANALOG DEVICES INC","Information Technology","Equity","14,232,886.92","0.29","14,232,886.92","37,737.00","377.16","United States","NASDAQ","USD"
"NEE","NEXTERA ENERGY INC","Utilities","Equity","14,037,844.38","0.28","14,037,844.38","158,907.00","88.34","United States","New York Stock Exchange Inc.","USD"
"STX","SEAGATE TECHNOLOGY HOLDINGS PLC","Information Technology","Equity","13,839,379.84","0.28","13,839,379.84","16,874.00","820.16","United States","NASDAQ","USD"
"DIS","WALT DISNEY","Communication","Equity","13,698,762.00","0.27","13,698,762.00","137,676.00","99.50","United States","New York Stock Exchange Inc.","USD"
"VZ","VERIZON COMMUNICATIONS INC","Communication","Equity","13,525,057.28","0.27","13,525,057.28","317,788.00","42.56","United States","New York Stock Exchange Inc.","USD"
"BA","BOEING","Industrials","Equity","13,455,091.43","0.27","13,455,091.43","59,407.00","226.49","United States","New York Stock Exchange Inc.","USD"
"TJX","TJX INC","Consumer Discretionary","Equity","13,231,805.76","0.27","13,231,805.76","85,776.00","154.26","United States","New York Stock Exchange Inc.","USD"
"ANET","ARISTA NETWORKS INC","Information Technology","Equity","12,925,912.08","0.26","12,925,912.08","80,792.00","159.99","United States","New York Stock Exchange Inc.","USD"
"ABT","ABBOTT LABORATORIES","Health Care","Equity","12,924,124.20","0.26","12,924,124.20","135,473.00","95.40","United States","New York Stock Exchange Inc.","USD"
"WELL","WELLTOWER INC","Real Estate","Equity","12,919,091.68","0.26","12,919,091.68","54,728.00","236.06","United States","New York Stock Exchange Inc.","USD"
"UNP","UNION PACIFIC CORP","Industrials","Equity","12,711,411.00","0.25","12,711,411.00","45,036.00","282.25","United States","New York Stock Exchange Inc.","USD"
"GILD","GILEAD SCIENCES INC","Health Care","Equity","12,623,317.01","0.25","12,623,317.01","96,163.00","131.27","United States","NASDAQ","USD"
"SCHW","CHARLES SCHWAB CORP","Financials","Equity","12,477,110.00","0.25","12,477,110.00","128,630.00","97.00","United States","New York Stock Exchange Inc.","USD"
"GLW","CORNING INC","Information Technology","Equity","12,211,803.45","0.24","12,211,803.45","62,055.00","196.79","United States","New York Stock Exchange Inc.","USD"
"ETN","EATON PLC","Industrials","Equity","12,052,440.36","0.24","12,052,440.36","30,243.00","398.52","United States","New York Stock Exchange Inc.","USD"
"ISRG","INTUITIVE SURGICAL INC","Health Care","Equity","11,701,642.68","0.23","11,701,642.68","27,468.00","426.01","United States","NASDAQ","USD"
"DE","DEERE","Industrials","Equity","11,664,965.52","0.23","11,664,965.52","18,776.00","621.27","United States","New York Stock Exchange Inc.","USD"
"BKNG","BOOKING HOLDINGS INC","Consumer Discretionary","Equity","11,257,421.76","0.23","11,257,421.76","60,996.00","184.56","United States","NASDAQ","USD"
"T","AT&T INC","Communication","Equity","11,157,961.50","0.22","11,157,961.50","542,175.00","20.58","United States","New York Stock Exchange Inc.","USD"
"BLK","BLACKROCK INC","Financials","Equity","11,032,688.40","0.22","11,032,688.40","11,080.00","995.73","United States","New York Stock Exchange Inc.","USD"
"PFE","PFIZER INC","Health Care","Equity","10,751,580.16","0.22","10,751,580.16","442,088.00","24.32","United States","New York Stock Exchange Inc.","USD"
"SPGI","S&P GLOBAL INC","Financials","Equity","10,437,709.92","0.21","10,437,709.92","23,728.00","439.89","United States","New York Stock Exchange Inc.","USD"
"VRTX","VERTEX PHARMACEUTICALS INC","Health Care","Equity","10,423,509.60","0.21","10,423,509.60","19,740.00","528.04","United States","NASDAQ","USD"
"UBER","UBER TECHNOLOGIES INC","Industrials","Equity","10,244,991.78","0.21","10,244,991.78","137,646.00","74.43","United States","New York Stock Exchange Inc.","USD"
"CRM","SALESFORCE INC","Information Technology","Equity","10,231,877.67","0.21","10,231,877.67","61,597.00","166.11","United States","New York Stock Exchange Inc.","USD"
"PGR","PROGRESSIVE CORP","Financials","Equity","10,222,788.84","0.20","10,222,788.84","44,022.00","232.22","United States","New York Stock Exchange Inc.","USD"
"CVS","CVS HEALTH CORP","Health Care","Equity","10,142,655.60","0.20","10,142,655.60","96,855.00","104.72","United States","New York Stock Exchange Inc.","USD"
"PLD","PROLOGIS REIT INC","Real Estate","Equity","10,114,670.49","0.20","10,114,670.49","72,543.00","139.43","United States","New York Stock Exchange Inc.","USD"
"COP","CONOCOPHILLIPS","Energy","Equity","10,041,302.94","0.20","10,041,302.94","95,878.00","104.73","United States","New York Stock Exchange Inc.","USD"
"CB","CHUBB","Financials","Equity","9,753,757.02","0.20","9,753,757.02","27,006.00","361.17","United States","New York Stock Exchange Inc.","USD"
"LOW","LOWES COMPANIES INC","Consumer Discretionary","Equity","9,633,032.50","0.19","9,633,032.50","42,343.00","227.50","United States","New York Stock Exchange Inc.","USD"
"DHR","DANAHER CORP","Health Care","Equity","9,613,262.17","0.19","9,613,262.17","48,569.00","197.93","United States","New York Stock Exchange Inc.","USD"
"MO","ALTRIA GROUP INC","Consumer Staples","Equity","9,507,341.47","0.19","9,507,341.47","130,757.00","72.71","United States","New York Stock Exchange Inc.","USD"
"COF","CAPITAL ONE FINANCIAL CORP","Financials","Equity","9,477,979.84","0.19","9,477,979.84","46,207.00","205.12","United States","New York Stock Exchange Inc.","USD"
"DELL","DELL TECHNOLOGIES INC CLASS C","Information Technology","Equity","9,451,850.40","0.19","9,451,850.40","23,970.00","394.32","United States","New York Stock Exchange Inc.","USD"
"PH","PARKER-HANNIFIN CORP","Industrials","Equity","9,223,523.31","0.18","9,223,523.31","9,579.00","962.89","United States","New York Stock Exchange Inc.","USD"
"APP","APPLOVIN CORP CLASS A","Information Technology","Equity","9,222,495.88","0.18","9,222,495.88","17,498.00","527.06","United States","NASDAQ","USD"
"SBUX","STARBUCKS CORP","Consumer Discretionary","Equity","9,059,394.68","0.18","9,059,394.68","86,884.00","104.27","United States","NASDAQ","USD"
"BMY","BRISTOL MYERS SQUIBB","Health Care","Equity","9,020,613.40","0.18","9,020,613.40","155,180.00","58.13","United States","New York Stock Exchange Inc.","USD"
"LMT","LOCKHEED MARTIN CORP","Industrials","Equity","8,724,733.62","0.17","8,724,733.62","15,982.00","545.91","United States","New York Stock Exchange Inc.","USD"
"NOW","SERVICENOW INC","Information Technology","Equity","8,682,091.20","0.17","8,682,091.20","81,660.00","106.32","United States","New York Stock Exchange Inc.","USD"
"SYK","STRYKER CORP","Health Care","Equity","8,566,450.36","0.17","8,566,450.36","26,234.00","326.54","United States","New York Stock Exchange Inc.","USD"
"HWM","HOWMET AEROSPACE INC","Industrials","Equity","8,465,996.28","0.17","8,465,996.28","31,308.00","270.41","United States","New York Stock Exchange Inc.","USD"
"SO","SOUTHERN","Utilities","Equity","8,413,640.58","0.17","8,413,640.58","85,871.00","97.98","United States","New York Stock Exchange Inc.","USD"
"VRT","VERTIV HOLDINGS CLASS A","Industrials","Equity","8,394,103.43","0.17","8,394,103.43","27,931.00","300.53","United States","New York Stock Exchange Inc.","USD"
"NEM","NEWMONT","Materials","Equity","8,231,612.08","0.17","8,231,612.08","84,827.00","97.04","United States","New York Stock Exchange Inc.","USD"
"MDT","MEDTRONIC PLC","Health Care","Equity","8,189,306.79","0.16","8,189,306.79","98,441.00","83.19","United States","New York Stock Exchange Inc.","USD"
"TT","TRANE TECHNOLOGIES PLC","Industrials","Equity","8,172,676.09","0.16","8,172,676.09","17,093.00","478.13","United States","New York Stock Exchange Inc.","USD"
"CDNS","CADENCE DESIGN SYSTEMS INC","Information Technology","Equity","7,979,225.76","0.16","7,979,225.76","21,384.00","373.14","United States","NASDAQ","USD"
"FTNT","FORTINET INC","Information Technology","Equity","7,948,125.00","0.16","7,948,125.00","50,868.00","156.25","United States","NASDAQ","USD"
"PWR","QUANTA SERVICES INC","Industrials","Equity","7,798,509.39","0.16","7,798,509.39","11,669.00","668.31","United States","New York Stock Exchange Inc.","USD"
"PNC","PNC FINANCIAL SERVICES GROUP INC","Financials","Equity","7,791,822.19","0.16","7,791,822.19","31,231.00","249.49","United States","New York Stock Exchange Inc.","USD"
"EQIX","EQUINIX REIT INC","Real Estate","Equity","7,700,523.70","0.15","7,700,523.70","7,685.00","1,002.02","United States","NASDAQ","USD"
"BNY","BANK OF NEW YORK MELLON CORP","Financials","Equity","7,688,752.80","0.15","7,688,752.80","52,440.00","146.62","United States","New York Stock Exchange Inc.","USD"
"DUK","DUKE ENERGY CORP","Utilities","Equity","7,635,772.80","0.15","7,635,772.80","58,918.00","129.60","United States","New York Stock Exchange Inc.","USD"
"MCK","MCKESSON CORP","Health Care","Equity","7,623,178.50","0.15","7,623,178.50","9,695.00","786.30","United States","New York Stock Exchange Inc.","USD"
"ADP","AUTOMATIC DATA PROCESSING INC","Industrials","Equity","7,437,204.46","0.15","7,437,204.46","30,698.00","242.27","United States","NASDAQ","USD"
"ELV","ELEVANCE HEALTH INC","Health Care","Equity","7,293,016.28","0.15","7,293,016.28","17,452.00","417.89","United States","New York Stock Exchange Inc.","USD"
"USB","US BANCORP","Financials","Equity","7,292,350.09","0.15","7,292,350.09","118,133.00","61.73","United States","New York Stock Exchange Inc.","USD"
"WM","WASTE MANAGEMENT INC","Industrials","Equity","7,174,195.20","0.14","7,174,195.20","31,138.00","230.40","United States","New York Stock Exchange Inc.","USD"
"CMI","CUMMINS INC","Industrials","Equity","7,127,170.70","0.14","7,127,170.70","10,771.00","661.70","United States","New York Stock Exchange Inc.","USD"
"CSX","CSX CORP","Industrials","Equity","6,987,603.25","0.14","6,987,603.25","142,925.00","48.89","United States","NASDAQ","USD"
"ADBE","ADOBE INC","Information Technology","Equity","6,981,822.72","0.14","6,981,822.72","31,776.00","219.72","United States","NASDAQ","USD"
"BX","BLACKSTONE INC","Financials","Equity","6,926,142.58","0.14","6,926,142.58","56,411.00","122.78","United States","New York Stock Exchange Inc.","USD"
"TMUS","T MOBILE US INC","Communication","Equity","6,874,106.96","0.14","6,874,106.96","38,723.00","177.52","United States","NASDAQ","USD"
"USD","USD CASH","Cash and/or Derivatives","Cash","6,839,786.08","0.14","6,839,786.08","6,839,786.00","100.00","United States","-","USD"
"WMB","WILLIAMS INC","Energy","Equity","6,744,019.98","0.14","6,744,019.98","92,207.00","73.14","United States","New York Stock Exchange Inc.","USD"
"FCX","FREEPORT MCMORAN INC","Materials","Equity","6,639,511.06","0.13","6,639,511.06","108,898.00","60.97","United States","New York Stock Exchange Inc.","USD"
"CMCSA","COMCAST CORP CLASS A","Communication","Equity","6,591,875.94","0.13","6,591,875.94","277,086.00","23.79","United States","NASDAQ","USD"
"JCI","JOHNSON CONTROLS INTERNATIONAL PLC","Industrials","Equity","6,570,958.32","0.13","6,570,958.32","46,682.00","140.76","United States","New York Stock Exchange Inc.","USD"
"MRSH","MARSH INC","Financials","Equity","6,571,164.70","0.13","6,571,164.70","36,805.00","178.54","United States","New York Stock Exchange Inc.","USD"
"SPCX","SPACE EXPLORATION TECHNOLOGIES COR","Communication","Equity","6,554,520.00","0.13","6,554,520.00","40,460.00","162.00","United States","NASDAQ","USD"
"VLO","VALERO ENERGY CORP","Energy","Equity","6,513,529.76","0.13","6,513,529.76","24,326.00","267.76","United States","New York Stock Exchange Inc.","USD"
"CME","CME GROUP INC CLASS A","Financials","Equity","6,494,906.60","0.13","6,494,906.60","27,451.00","236.60","United States","NASDAQ","USD"
"MAR","MARRIOTT INTERNATIONAL INC CLASS A","Consumer Discretionary","Equity","6,447,932.55","0.13","6,447,932.55","17,289.00","372.95","United States","NASDAQ","USD"
"MMM","3M","Industrials","Equity","6,434,767.08","0.13","6,434,767.08","40,107.00","160.44","United States","New York Stock Exchange Inc.","USD"
"ACN","ACCENTURE PLC CLASS A","Information Technology","Equity","6,430,727.00","0.13","6,430,727.00","46,820.00","137.35","United States","New York Stock Exchange Inc.","USD"
"DDOG","DATADOG INC CLASS A","Information Technology","Equity","6,404,074.92","0.13","6,404,074.92","24,597.00","260.36","United States","NASDAQ","USD"
"UPS","UNITED PARCEL SERVICE INC CLASS B","Industrials","Equity","6,365,605.84","0.13","6,365,605.84","57,524.00","110.66","United States","New York Stock Exchange Inc.","USD"
"GD","GENERAL DYNAMICS CORP","Industrials","Equity","6,349,432.92","0.13","6,349,432.92","16,998.00","373.54","United States","New York Stock Exchange Inc.","USD"
"SNOW","SNOWFLAKE INC","Information Technology","Equity","6,319,563.80","0.13","6,319,563.80","24,292.00","260.15","United States","New York Stock Exchange Inc.","USD"
"MELI","MERCADOLIBRE INC","Consumer Discretionary","Equity","6,293,431.84","0.13","6,293,431.84","3,569.00","1,763.36","United States","NASDAQ","USD"
"SHW","SHERWIN WILLIAMS","Materials","Equity","6,275,906.40","0.13","6,275,906.40","17,805.00","352.48","United States","New York Stock Exchange Inc.","USD"
"HOOD","ROBINHOOD MARKETS INC CLASS A","Financials","Equity","6,257,867.76","0.13","6,257,867.76","55,512.00","112.73","United States","NASDAQ","USD"
"MDLZ","MONDELEZ INTERNATIONAL INC CLASS A","Consumer Staples","Equity","6,234,991.24","0.13","6,234,991.24","102,364.00","60.91","United States","NASDAQ","USD"
"SNPS","SYNOPSYS INC","Information Technology","Equity","6,172,262.04","0.12","6,172,262.04","14,119.00","437.16","United States","NASDAQ","USD"
"MPC","MARATHON PETROLEUM CORP","Energy","Equity","6,126,849.05","0.12","6,126,849.05","23,003.00","266.35","United States","New York Stock Exchange Inc.","USD"
"MCO","MOODYS CORP","Financials","Equity","6,116,659.70","0.12","6,116,659.70","12,470.00","490.51","United States","New York Stock Exchange Inc.","USD"
"AMT","AMERICAN TOWER REIT CORP","Real Estate","Equity","6,089,814.37","0.12","6,089,814.37","36,679.00","166.03","United States","New York Stock Exchange Inc.","USD"
"CI","CIGNA","Health Care","Equity","6,066,767.14","0.12","6,066,767.14","21,082.00","287.77","United States","New York Stock Exchange Inc.","USD"
"ORLY","OREILLY AUTOMOTIVE INC","Consumer Discretionary","Equity","5,985,650.75","0.12","5,985,650.75","66,323.00","90.25","United States","NASDAQ","USD"
"HONA","HONEYWELL AEROSPACE INC","Industrials","Equity","5,919,983.95","0.12","5,919,983.95","23,953.00","247.15","United States","NASDAQ","USD"
"HLT","HILTON WORLDWIDE HOLDINGS INC","Consumer Discretionary","Equity","5,916,761.88","0.12","5,916,761.88","17,499.00","338.12","United States","New York Stock Exchange Inc.","USD"
"EMR","EMERSON ELECTRIC","Industrials","Equity","5,885,708.40","0.12","5,885,708.40","42,328.00","139.05","United States","New York Stock Exchange Inc.","USD"
"RCL","ROYAL CARIBBEAN GROUP LTD","Consumer Discretionary","Equity","5,850,739.80","0.12","5,850,739.80","19,746.00","296.30","United States","New York Stock Exchange Inc.","USD"
"INTU","INTUIT INC","Information Technology","Equity","5,826,406.00","0.12","5,826,406.00","21,160.00","275.35","United States","NASDAQ","USD"
"ICE","INTERCONTINENTAL EXCHANGE INC","Financials","Equity","5,730,140.13","0.11","5,730,140.13","43,087.00","132.99","United States","New York Stock Exchange Inc.","USD"
"AON","AON PLC CLASS A","Financials","Equity","5,707,206.36","0.11","5,707,206.36","15,966.00","357.46","United States","New York Stock Exchange Inc.","USD"
"SPG","SIMON PROPERTY GROUP REIT INC","Real Estate","Equity","5,703,041.68","0.11","5,703,041.68","25,228.00","226.06","United States","New York Stock Exchange Inc.","USD"
"PSX","PHILLIPS 66","Energy","Equity","5,695,719.70","0.11","5,695,719.70","32,285.00","176.42","United States","New York Stock Exchange Inc.","USD"
"ITW","ILLINOIS TOOL INC","Industrials","Equity","5,681,863.56","0.11","5,681,863.56","20,831.00","272.76","United States","New York Stock Exchange Inc.","USD"
"NET","CLOUDFLARE INC CLASS A","Information Technology","Equity","5,679,908.71","0.11","5,679,908.71","23,431.00","242.41","United States","New York Stock Exchange Inc.","USD"
"EOG","EOG RESOURCES INC","Energy","Equity","5,666,043.50","0.11","5,666,043.50","43,325.00","130.78","United States","New York Stock Exchange Inc.","USD"
"DASH","DOORDASH INC CLASS A","Consumer Discretionary","Equity","5,659,878.77","0.11","5,659,878.77","29,477.00","192.01","United States","NASDAQ","USD"
"TRV","TRAVELERS COMPANIES INC","Financials","Equity","5,649,826.55","0.11","5,649,826.55","16,505.00","342.31","United States","New York Stock Exchange Inc.","USD"
"BE","BLOOM ENERGY CLASS A CORP","Industrials","Equity","5,645,889.38","0.11","5,645,889.38","20,842.00","270.89","United States","New York Stock Exchange Inc.","USD"
"NSC","NORFOLK SOUTHERN CORP","Industrials","Equity","5,623,544.46","0.11","5,623,544.46","17,426.00","322.71","United States","New York Stock Exchange Inc.","USD"
"NOC","NORTHROP GRUMMAN CORP","Industrials","Equity","5,597,156.95","0.11","5,597,156.95","10,195.00","549.01","United States","New York Stock Exchange Inc.","USD"
"CEG","CONSTELLATION ENERGY CORP","Utilities","Equity","5,595,100.50","0.11","5,595,100.50","23,386.00","239.25","United States","NASDAQ","USD"
"AEP","AMERICAN ELECTRIC POWER INC","Utilities","Equity","5,591,787.21","0.11","5,591,787.21","40,371.00","138.51","United States","NASDAQ","USD"
"TDG","TRANSDIGM GROUP INC","Industrials","Equity","5,586,794.07","0.11","5,586,794.07","4,143.00","1,348.49","United States","New York Stock Exchange Inc.","USD"
"GM","GENERAL MOTORS","Consumer Discretionary","Equity","5,581,440.00","0.11","5,581,440.00","73,440.00","76.00","United States","New York Stock Exchange Inc.","USD"
"MNST","MONSTER BEVERAGE CORP","Consumer Staples","Equity","5,526,795.20","0.11","5,526,795.20","56,627.00","97.60","United States","NASDAQ","USD"
"ROST","ROSS STORES INC","Consumer Discretionary","Equity","5,511,189.46","0.11","5,511,189.46","25,822.00","213.43","United States","NASDAQ","USD"
"HON","HONEYWELL INTERNATIONAL INC","Industrials","Equity","5,505,836.58","0.11","5,505,836.58","23,953.00","229.86","United States","NASDAQ","USD"
"CRH","CRH PUBLIC LIMITED PLC","Materials","Equity","5,504,353.17","0.11","5,504,353.17","51,189.00","107.53","United States","New York Stock Exchange Inc.","USD"
"ECL","ECOLAB INC","Materials","Equity","5,493,216.96","0.11","5,493,216.96","19,386.00","283.36","United States","New York Stock Exchange Inc.","USD"
"URI","UNITED RENTALS INC","Industrials","Equity","5,470,978.20","0.11","5,470,978.20","4,980.00","1,098.59","United States","New York Stock Exchange Inc.","USD"
"CL","COLGATE-PALMOLIVE","Consumer Staples","Equity","5,434,776.90","0.11","5,434,776.90","57,130.00","95.13","United States","New York Stock Exchange Inc.","USD"
"NXPI","NXP SEMICONDUCTORS NV","Information Technology","Equity","5,397,493.20","0.11","5,397,493.20","19,745.00","273.36","United States","NASDAQ","USD"
"APD","AIR PRODUCTS AND CHEMICALS INC","Materials","Equity","5,342,800.95","0.11","5,342,800.95","17,005.00","314.19","United States","New York Stock Exchange Inc.","USD"
"FDX","FEDEX CORP","Industrials","Equity","5,322,565.00","0.11","5,322,565.00","17,005.00","313.00","United States","New York Stock Exchange Inc.","USD"
"MSI","MOTOROLA SOLUTIONS INC","Information Technology","Equity","5,221,118.98","0.10","5,221,118.98","12,353.00","422.66","United States","New York Stock Exchange Inc.","USD"
"REGN","REGENERON PHARMACEUTICALS INC","Health Care","Equity","5,177,892.78","0.10","5,177,892.78","7,914.00","654.27","United States","NASDAQ","USD"
"TFC","TRUIST FINANCIAL CORP","Financials","Equity","5,161,113.24","0.10","5,161,113.24","101,238.00","50.98","United States","New York Stock Exchange Inc.","USD"
"SLB","SLB NV","Energy","Equity","5,157,817.44","0.10","5,157,817.44","114,288.00","45.13","United States","New York Stock Exchange Inc.","USD"
"BSX","BOSTON SCIENTIFIC CORP","Health Care","Equity","5,108,177.82","0.10","5,108,177.82","113,163.00","45.14","United States","New York Stock Exchange Inc.","USD"
"HCA","HCA HEALTHCARE INC","Health Care","Equity","5,106,620.00","0.10","5,106,620.00","12,440.00","410.50","United States","New York Stock Exchange Inc.","USD"
"ABNB","AIRBNB INC CLASS A","Consumer Discretionary","Equity","5,069,875.06","0.10","5,069,875.06","34,042.00","148.93","United States","NASDAQ","USD"
"ALL","ALLSTATE CORP","Financials","Equity","5,068,932.17","0.10","5,068,932.17","20,249.00","250.33","United States","New York Stock Exchange Inc.","USD"
"AJG","ARTHUR J GALLAGHER","Financials","Equity","4,957,164.28","0.10","4,957,164.28","19,637.00","252.44","United States","New York Stock Exchange Inc.","USD"
"KMI","KINDER MORGAN INC","Energy","Equity","4,950,160.18","0.10","4,950,160.18","154,403.00","32.06","United States","New York Stock Exchange Inc.","USD"
"CTAS","CINTAS CORP","Industrials","Equity","4,851,647.50","0.10","4,851,647.50","26,750.00","181.37","United States","NASDAQ","USD"
"COHR","COHERENT CORP","Information Technology","Equity","4,774,381.92","0.10","4,774,381.92","14,322.00","333.36","United States","New York Stock Exchange Inc.","USD"
"MPWR","MONOLITHIC POWER SYSTEMS INC","Information Technology","Equity","4,746,869.60","0.10","4,746,869.60","3,685.00","1,288.16","United States","NASDAQ","USD"
"D","DOMINION ENERGY INC","Utilities","Equity","4,694,872.50","0.09","4,694,872.50","67,310.00","69.75","United States","New York Stock Exchange Inc.","USD"
"FIX","COMFORT SYSTEMS USA INC","Industrials","Equity","4,657,977.50","0.09","4,657,977.50","2,675.00","1,741.30","United States","New York Stock Exchange Inc.","USD"
"AFL","AFLAC INC","Financials","Equity","4,653,638.24","0.09","4,653,638.24","38,498.00","120.88","United States","New York Stock Exchange Inc.","USD"
"WBD","WARNER BROS. DISCOVERY INC SERIES","Communication","Equity","4,626,532.64","0.09","4,626,532.64","174,718.00","26.48","United States","NASDAQ","USD"
"PCAR","PACCAR INC","Industrials","Equity","4,603,737.50","0.09","4,603,737.50","38,525.00","119.50","United States","NASDAQ","USD"
"O","REALTY INCOME REIT CORP","Real Estate","Equity","4,593,096.48","0.09","4,593,096.48","71,947.00","63.84","United States","New York Stock Exchange Inc.","USD"
"SRE","SEMPRA","Utilities","Equity","4,546,725.48","0.09","4,546,725.48","48,858.00","93.06","United States","New York Stock Exchange Inc.","USD"
"TGT","TARGET CORP","Consumer Staples","Equity","4,540,943.54","0.09","4,540,943.54","34,874.00","130.21","United States","New York Stock Exchange Inc.","USD"
"DLR","DIGITAL REALTY TRUST REIT INC","Real Estate","Equity","4,458,835.70","0.09","4,458,835.70","25,729.00","173.30","United States","New York Stock Exchange Inc.","USD"
"CIEN","CIENA CORP","Information Technology","Equity","4,455,263.16","0.09","4,455,263.16","10,546.00","422.46","United States","New York Stock Exchange Inc.","USD"
"TER","TERADYNE INC","Information Technology","Equity","4,428,341.82","0.09","4,428,341.82","11,998.00","369.09","United States","NASDAQ","USD"
"CAH","CARDINAL HEALTH INC","Health Care","Equity","4,411,788.16","0.09","4,411,788.16","18,464.00","238.94","United States","New York Stock Exchange Inc.","USD"
"GWW","WW GRAINGER INC","Industrials","Equity","4,382,143.74","0.09","4,382,143.74","3,263.00","1,342.98","United States","New York Stock Exchange Inc.","USD"
"CTVA","CORTEVA INC","Materials","Equity","4,365,075.00","0.09","4,365,075.00","50,875.00","85.80","United States","New York Stock Exchange Inc.","USD"
"TEL","TE CONNECTIVITY PLC","Information Technology","Equity","4,362,831.68","0.09","4,362,831.68","22,097.00","197.44","United States","New York Stock Exchange Inc.","USD"
"KKR","KKR AND CO INC","Financials","Equity","4,339,255.44","0.09","4,339,255.44","46,241.00","93.84","United States","New York Stock Exchange Inc.","USD"
"FAST","FASTENAL","Industrials","Equity","4,312,423.80","0.09","4,312,423.80","88,733.00","48.60","United States","NASDAQ","USD"
"LHX","L3HARRIS TECHNOLOGIES INC","Industrials","Equity","4,285,769.16","0.09","4,285,769.16","14,188.00","302.07","United States","New York Stock Exchange Inc.","USD"
"EW","EDWARDS LIFESCIENCES CORP","Health Care","Equity","4,235,514.34","0.08","4,235,514.34","44,882.00","94.37","United States","New York Stock Exchange Inc.","USD"
"AZO","AUTOZONE INC","Consumer Discretionary","Equity","4,227,116.64","0.08","4,227,116.64","1,338.00","3,159.28","United States","New York Stock Exchange Inc.","USD"
"EBAY","EBAY INC","Consumer Discretionary","Equity","4,206,015.00","0.08","4,206,015.00","36,625.00","114.84","United States","NASDAQ","USD"
"NUE","NUCOR CORP","Materials","Equity","4,147,009.50","0.08","4,147,009.50","18,786.00","220.75","United States","New York Stock Exchange Inc.","USD"
"ROK","ROCKWELL AUTOMATION INC","Industrials","Equity","4,144,356.20","0.08","4,144,356.20","8,786.00","471.70","United States","New York Stock Exchange Inc.","USD"
"RKLB","ROCKET LAB CORP","Industrials","Equity","4,106,402.96","0.08","4,106,402.96","40,876.00","100.46","United States","NASDAQ","USD"
"OKE","ONEOK INC","Energy","Equity","4,100,519.21","0.08","4,100,519.21","46,687.00","87.83","United States","New York Stock Exchange Inc.","USD"
"AME","AMETEK INC","Industrials","Equity","4,068,310.80","0.08","4,068,310.80","17,340.00","234.62","United States","New York Stock Exchange Inc.","USD"
"ALAB","ASTERA LABS INC","Information Technology","Equity","4,060,135.80","0.08","4,060,135.80","9,990.00","406.42","United States","NASDAQ","USD"
"COR","CENCORA INC","Health Care","Equity","4,058,035.86","0.08","4,058,035.86","13,686.00","296.51","United States","New York Stock Exchange Inc.","USD"
"XEL","XCEL ENERGY INC","Utilities","Equity","4,056,036.48","0.08","4,056,036.48","49,488.00","81.96","United States","NASDAQ","USD"
"KEYS","KEYSIGHT TECHNOLOGIES INC","Information Technology","Equity","4,029,962.40","0.08","4,029,962.40","12,840.00","313.86","United States","New York Stock Exchange Inc.","USD"
"ETR","ENTERGY CORP","Utilities","Equity","4,027,698.90","0.08","4,027,698.90","34,990.00","115.11","United States","New York Stock Exchange Inc.","USD"
"HPE","HEWLETT PACKARD ENTERPRISE","Information Technology","Equity","4,026,233.19","0.08","4,026,233.19","97,653.00","41.23","United States","New York Stock Exchange Inc.","USD"
"MET","METLIFE INC","Financials","Equity","4,014,784.74","0.08","4,014,784.74","44,579.00","90.06","United States","New York Stock Exchange Inc.","USD"
"TRGP","TARGA RESOURCES CORP","Energy","Equity","4,014,969.92","0.08","4,014,969.92","15,509.00","258.88","United States","New York Stock Exchange Inc.","USD"
"LNG","CHENIERE ENERGY INC","Energy","Equity","3,982,254.30","0.08","3,982,254.30","16,190.00","245.97","United States","New York Stock Exchange Inc.","USD"
"CARR","CARRIER GLOBAL CORP","Industrials","Equity","3,968,064.10","0.08","3,968,064.10","56,630.00","70.07","United States","New York Stock Exchange Inc.","USD"
"BKR","BAKER HUGHES CLASS A","Energy","Equity","3,966,047.54","0.08","3,966,047.54","75,143.00","52.78","United States","NASDAQ","USD"
