Fund Holdings as of,"02/Jul/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"601066","CHINA SECURITIES LTD A","Financials","Equity","7,961,153.35","0.24","7,961,153.35","1,904,868.00","4.18","China","Shanghai Stock Exchange","CNY"
"600019","BAOSHAN IRON & STEEL LTD A","Materials","Equity","7,959,310.72","0.24","7,959,310.72","9,630,766.00","0.83","China","Shanghai Stock Exchange","CNY"
"688126","NATIONAL SILICON INDUSTRY GROUP LT","Information Technology","Equity","7,867,931.56","0.24","7,867,931.56","1,426,123.00","5.52","China","Shanghai Stock Exchange","CNY"
"688249","NEXCHIP SEMICONDUCTOR CORP A","Information Technology","Equity","7,864,499.64","0.24","7,864,499.64","883,419.00","8.90","China","Shanghai Stock Exchange","CNY"
"300475","SHANNON SEMICONDUCTOR TECHNOLOGY L","Information Technology","Equity","7,833,290.12","0.24","7,833,290.12","202,920.00","38.60","China","Shenzhen Stock Exchange","CNY"
"603501","OMNIVISION INTEGRATED CIRCUITS GRO","Information Technology","Equity","7,815,503.02","0.24","7,815,503.02","523,871.00","14.92","China","Shanghai Stock Exchange","CNY"
"605117","NINGBO DEYE TECHNOLOGY LTD A","Industrials","Equity","7,745,954.95","0.24","7,745,954.95","555,465.00","13.94","China","Shanghai Stock Exchange","CNY"
"688082","ACM RESEARCH (SHANGHAI) INC A","Information Technology","Equity","7,500,729.20","0.23","7,500,729.20","137,610.00","54.51","China","Shanghai Stock Exchange","CNY"
"600016","CHINA MINSHENG BANKING CORP LTD A","Financials","Equity","7,423,941.47","0.23","7,423,941.47","15,411,149.00","0.48","China","Shanghai Stock Exchange","CNY"
"688347","HUA HONG GRACE SEMICONDUCTOR LTD A","Information Technology","Equity","7,385,994.00","0.23","7,385,994.00","176,228.00","41.91","China","Shanghai Stock Exchange","CNY"
"300223","INGENIC SEMICONDUCTOR LTD A","Information Technology","Equity","7,377,407.21","0.23","7,377,407.21","213,400.00","34.57","China","Shenzhen Stock Exchange","CNY"
"688396","CHINA RESOURCES MICROELECTRONICS L","Information Technology","Equity","7,301,052.67","0.22","7,301,052.67","567,181.00","12.87","China","Shanghai Stock Exchange","CNY"
"000568","LUZHOU LAO JIAO LTD A","Consumer Staples","Equity","7,294,219.66","0.22","7,294,219.66","641,621.00","11.37","China","Shenzhen Stock Exchange","CNY"
"002709","GUANGZHOU TINCI MATERIALS TECHNOLO","Materials","Equity","7,232,342.58","0.22","7,232,342.58","895,220.00","8.08","China","Shenzhen Stock Exchange","CNY"
"600089","TBEA LTD A","Industrials","Equity","7,065,666.79","0.22","7,065,666.79","2,197,089.00","3.22","China","Shanghai Stock Exchange","CNY"
"600673","GUANGDONG HEC TECHNOLOGY HOLDING L","Materials","Equity","7,047,574.41","0.22","7,047,574.41","1,312,113.00","5.37","China","Shanghai Stock Exchange","CNY"
"000408","ZANGGE MINING LTD A","Materials","Equity","6,991,886.78","0.21","6,991,886.78","679,966.00","10.28","China","Shenzhen Stock Exchange","CNY"
"600926","BANK OF HANGZHOU LTD A","Financials","Equity","6,985,419.49","0.21","6,985,419.49","3,184,535.00","2.19","China","Shanghai Stock Exchange","CNY"
"CNH","CNH CASH","Cash and/or Derivatives","Cash","6,964,417.40","0.21","6,964,417.40","47,275,162.00","14.73","China","-","CNH"
"601600","ALUMINUM CORPORATION OF CHINA LTD","Materials","Equity","6,941,749.81","0.21","6,941,749.81","5,767,600.00","1.20","China","Shanghai Stock Exchange","CNY"
"600905","CHINA THREE GORGES RENEWABLES(GROU","Utilities","Equity","6,880,233.33","0.21","6,880,233.33","12,421,200.00","0.55","China","Shanghai Stock Exchange","CNY"
"000651","GREE ELECTRIC APPLIANCES INC OF ZH","Consumer Discretionary","Equity","6,782,782.50","0.21","6,782,782.50","1,211,637.00","5.60","China","Shenzhen Stock Exchange","CNY"
"601169","BANK OF BEIJING LTD A","Financials","Equity","6,766,657.66","0.21","6,766,657.66","9,149,950.00","0.74","China","Shanghai Stock Exchange","CNY"
"601888","CHINA TOURISM GROUP DUTY FREE CORP","Consumer Discretionary","Equity","6,714,686.63","0.20","6,714,686.63","848,947.00","7.91","China","Shanghai Stock Exchange","CNY"
"601995","CHINA INTERNATIONAL CAPITAL CORP L","Financials","Equity","6,667,075.74","0.20","6,667,075.74","1,249,152.00","5.34","China","Shanghai Stock Exchange","CNY"
"000166","SHENWAN HONGYUAN GROUP LTD A","Financials","Equity","6,639,256.79","0.20","6,639,256.79","9,970,783.00","0.67","China","Shenzhen Stock Exchange","CNY"
"002156","TONGFU MICROELECTRONICS LTD A","Information Technology","Equity","6,621,089.16","0.20","6,621,089.16","667,131.00","9.92","China","Shenzhen Stock Exchange","CNY"
"002493","RONGSHENG PETRO CHEMICAL LTD A","Materials","Equity","6,611,203.68","0.20","6,611,203.68","4,039,380.00","1.64","China","Shenzhen Stock Exchange","CNY"
"600346","HENGLI PETROCHEMICAL LTD A","Materials","Equity","6,597,588.22","0.20","6,597,588.22","2,530,231.00","2.61","China","Shanghai Stock Exchange","CNY"
"002460","GANFENG LITHIUM GROUP LTD A","Materials","Equity","6,572,330.39","0.20","6,572,330.39","697,197.00","9.43","China","Shenzhen Stock Exchange","CNY"
"688111","BEIJING KINGSOFT OFFICE SOFTWARE I","Information Technology","Equity","6,495,331.52","0.20","6,495,331.52","203,503.00","31.92","China","Shanghai Stock Exchange","CNY"
"002602","ZHEJIANG CENTURY HUATONG GROUP LTD","Communication","Equity","6,485,464.25","0.20","6,485,464.25","3,225,200.00","2.01","China","Shenzhen Stock Exchange","CNY"
"600010","INNER MONGOLIA BAOTOU STEEL UNION","Materials","Equity","6,426,000.78","0.20","6,426,000.78","19,648,800.00","0.33","China","Shanghai Stock Exchange","CNY"
"600660","FUYAO GLASS INDUSTRY GROUP LTD A","Consumer Discretionary","Equity","6,404,629.23","0.20","6,404,629.23","872,822.00","7.34","China","Shanghai Stock Exchange","CNY"
"600886","SDIC POWER HOLDINGS LTD A","Utilities","Equity","6,396,631.59","0.20","6,396,631.59","3,204,500.00","2.00","China","Shanghai Stock Exchange","CNY"
"600893","AECC AVIATION POWER LTD A","Industrials","Equity","6,345,361.42","0.19","6,345,361.42","1,162,249.00","5.46","China","Shanghai Stock Exchange","CNY"
"000425","XCMG CONSTRUCTION MACHINERY LTD A","Industrials","Equity","6,313,774.15","0.19","6,313,774.15","5,102,206.00","1.24","China","Shenzhen Stock Exchange","CNY"
"600188","YANKUANG ENERGY GROUP LTD A","Energy","Equity","6,312,085.45","0.19","6,312,085.45","2,404,437.00","2.63","China","Shanghai Stock Exchange","CNY"
"601689","NINGBO TUOPU GROUP CLS LTD A","Consumer Discretionary","Equity","6,297,719.23","0.19","6,297,719.23","753,296.00","8.36","China","Shanghai Stock Exchange","CNY"
"300136","SHENZHEN SUNWAY COMMUNICATION LTD","Information Technology","Equity","6,285,503.14","0.19","6,285,503.14","422,400.00","14.88","China","Shenzhen Stock Exchange","CNY"
"601127","SERES GROUP LTD A","Consumer Discretionary","Equity","6,273,627.95","0.19","6,273,627.95","705,300.00","8.89","China","Shanghai Stock Exchange","CNY"
"601012","LONGI GREEN ENERGY TECHNOLOGY LTD","Information Technology","Equity","6,159,854.18","0.19","6,159,854.18","3,271,808.00","1.88","China","Shanghai Stock Exchange","CNY"
"600703","SANAN OPTOELECTRONICS LTD A","Information Technology","Equity","6,137,139.98","0.19","6,137,139.98","2,188,000.00","2.80","China","Shanghai Stock Exchange","CNY"
"000977","INSPUR ELECTRONIC INFORMATION INDU","Information Technology","Equity","6,106,204.96","0.19","6,106,204.96","649,781.00","9.40","China","Shenzhen Stock Exchange","CNY"
"601006","DAQIN RAILWAY LTD A","Industrials","Equity","6,074,327.06","0.19","6,074,327.06","8,924,922.00","0.68","China","Shanghai Stock Exchange","CNY"
"002230","IFLYTEK LTD A","Information Technology","Equity","6,069,922.35","0.19","6,069,922.35","1,003,000.00","6.05","China","Shenzhen Stock Exchange","CNY"
"601868","CHINA ENERGY ENGINEERING CORP LTD","Industrials","Equity","6,048,571.40","0.18","6,048,571.40","15,435,454.00","0.39","China","Shanghai Stock Exchange","CNY"
"600489","ZHONGJIN GOLD CORP LTD A","Materials","Equity","5,996,331.51","0.18","5,996,331.51","2,132,200.00","2.81","China","Shanghai Stock Exchange","CNY"
"002001","ZHEJIANG NHU LTD A","Materials","Equity","5,975,436.14","0.18","5,975,436.14","1,342,219.00","4.45","China","Shenzhen Stock Exchange","CNY"
"688702","SUZHOU CENTEC COMMUNICATIONS LTD A","Information Technology","Equity","5,954,536.36","0.18","5,954,536.36","114,488.00","52.01","China","Shanghai Stock Exchange","CNY"
