Fund Holdings as of,"02/Jul/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"LSEG","LONDON STOCK EXCHANGE GROUP PLC","Financials","Equity","56,985,709.10","0.36","56,985,709.10","566,446.00","100.60","United Kingdom","London Stock Exchange","GBP"
"CABK","CAIXABANK SA","Financials","Equity","56,216,774.36","0.35","56,216,774.36","4,454,578.00","12.62","Spain","Bolsa De Madrid","EUR"
"ATCO A","ATLAS COPCO CLASS A","Industrials","Equity","55,727,866.09","0.35","55,727,866.09","3,193,795.00","17.45","Sweden","Nasdaq Omx Nordic","SEK"
"ASM","ASM INTERNATIONAL NV","Information Technology","Equity","55,702,482.00","0.35","55,702,482.00","59,435.00","937.20","Netherlands","Euronext Amsterdam","EUR"
"DSV","DSV","Industrials","Equity","55,544,509.90","0.35","55,544,509.90","250,713.00","221.55","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"STAN","STANDARD CHARTERED PLC","Financials","Equity","55,142,193.59","0.35","55,142,193.59","2,257,525.00","24.43","United Kingdom","London Stock Exchange","GBP"
"RMS","HERMES INTERNATIONAL","Consumer Discretionary","Equity","54,028,188.00","0.34","54,028,188.00","32,804.00","1,647.00","France","Nyse Euronext - Euronext Paris","EUR"
"BAS","BASF N","Materials","Equity","53,927,527.20","0.34","53,927,527.20","1,131,980.00","47.64","Germany","Xetra","EUR"
"SREN","SWISS RE AG","Financials","Equity","53,686,304.15","0.34","53,686,304.15","378,917.00","141.68","Switzerland","SIX Swiss Exchange","CHF"
"LONN","LONZA GROUP AG","Health Care","Equity","53,544,071.18","0.34","53,544,071.18","87,082.00","614.87","Switzerland","SIX Swiss Exchange","CHF"
"HOLN","HOLCIM LTD AG","Materials","Equity","52,766,450.29","0.33","52,766,450.29","647,068.00","81.55","Switzerland","SIX Swiss Exchange","CHF"
"EOAN","E.ON N","Utilities","Equity","52,308,079.01","0.33","52,308,079.01","2,847,473.00","18.37","Germany","Xetra","EUR"
"RACE","FERRARI NV","Consumer Discretionary","Equity","51,648,244.50","0.33","51,648,244.50","155,030.00","333.15","Italy","Borsa Italiana","EUR"
"PRY","PRYSMIAN","Industrials","Equity","50,748,315.10","0.32","50,748,315.10","357,131.00","142.10","Italy","Borsa Italiana","EUR"
"DGE","DIAGEO PLC","Consumer Staples","Equity","50,742,777.53","0.32","50,742,777.53","2,823,930.00","17.97","United Kingdom","London Stock Exchange","GBP"
"STMPA","STMICROELECTRONICS NV","Information Technology","Equity","49,515,743.30","0.31","49,515,743.30","801,485.00","61.78","France","Nyse Euronext - Euronext Paris","EUR"
"NBIS","NEBIUS NV CLASS A","Information Technology","Equity","49,337,843.17","0.31","49,337,843.17","261,837.00","188.43","Netherlands","NASDAQ","USD"
"RKT","RECKITT BENCKISER GROUP PLC","Consumer Staples","Equity","48,809,672.86","0.31","48,809,672.86","814,428.00","59.93","United Kingdom","London Stock Exchange","GBP"
"HLN","HALEON PLC","Health Care","Equity","47,583,902.10","0.30","47,583,902.10","11,297,181.00","4.21","United Kingdom","London Stock Exchange","GBP"
"ENI","ENI","Energy","Equity","47,029,191.43","0.30","47,029,191.43","2,304,223.00","20.41","Italy","Borsa Italiana","EUR"
"SAND","SANDVIK","Industrials","Equity","46,744,393.29","0.29","46,744,393.29","1,308,923.00","35.71","Sweden","Nasdaq Omx Nordic","SEK"
"RWE","RWE AG","Utilities","Equity","46,385,080.22","0.29","46,385,080.22","815,777.00","56.86","Germany","Xetra","EUR"
"EUR","EUR CASH","Cash and/or Derivatives","Cash","46,379,606.94","0.29","46,379,606.94","46,379,607.00","100.00","European Union","-","EUR"
"EBS","ERSTE GROUP BANK AG","Financials","Equity","46,351,163.00","0.29","46,351,163.00","390,490.00","118.70","Austria","Wiener Boerse Ag","EUR"
"GALD","GALDERMA GROUP N AG","Health Care","Equity","45,914,432.49","0.29","45,914,432.49","233,836.00","196.35","Switzerland","SIX Swiss Exchange","CHF"
"LR","LEGRAND SA","Industrials","Equity","45,554,699.40","0.29","45,554,699.40","322,854.00","141.10","France","Nyse Euronext - Euronext Paris","EUR"
"TSCO","TESCO PLC","Consumer Staples","Equity","44,823,946.94","0.28","44,823,946.94","8,098,288.00","5.53","United Kingdom","London Stock Exchange","GBP"
"G","ASSICURAZIONI GENERALI","Financials","Equity","44,282,761.38","0.28","44,282,761.38","1,040,234.00","42.57","Italy","Borsa Italiana","EUR"
"SSE","SSE PLC","Utilities","Equity","44,200,527.30","0.28","44,200,527.30","1,537,401.00","28.75","United Kingdom","London Stock Exchange","GBP"
"SGO","COMPAGNIE DE SAINT GOBAIN SA","Industrials","Equity","43,972,593.06","0.28","43,972,593.06","550,621.00","79.86","France","Nyse Euronext - Euronext Paris","EUR"
"GIVN","GIVAUDAN SA","Materials","Equity","43,225,643.84","0.27","43,225,643.84","11,334.00","3,813.82","Switzerland","SIX Swiss Exchange","CHF"
"SDZ","SANDOZ GROUP AG","Health Care","Equity","41,557,582.06","0.26","41,557,582.06","530,147.00","78.39","Switzerland","SIX Swiss Exchange","CHF"
"UCB","UCB SA","Health Care","Equity","41,416,250.40","0.26","41,416,250.40","156,524.00","264.60","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"MBG","MERCEDES-BENZ GROUP N AG","Consumer Discretionary","Equity","41,056,741.55","0.26","41,056,741.55","915,934.00","44.83","Germany","Xetra","EUR"
"AD","KONINKLIJKE AHOLD DELHAIZE NV","Consumer Staples","Equity","40,079,888.64","0.25","40,079,888.64","1,108,404.00","36.16","Netherlands","Euronext Amsterdam","EUR"
"ADS","ADIDAS N AG","Consumer Discretionary","Equity","38,821,872.10","0.24","38,821,872.10","211,333.00","183.70","Germany","Xetra","EUR"
"ASSA B","ASSA ABLOY B","Industrials","Equity","38,636,019.82","0.24","38,636,019.82","1,246,810.00","30.99","Sweden","Nasdaq Omx Nordic","SEK"
"PRU","PRUDENTIAL PLC","Financials","Equity","38,422,809.21","0.24","38,422,809.21","3,201,205.00","12.00","United Kingdom","London Stock Exchange","GBP"
"DANSKE","DANSKE BANK","Financials","Equity","38,157,879.90","0.24","38,157,879.90","794,264.00","48.04","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"ALC","ALCON AG","Health Care","Equity","38,002,070.94","0.24","38,002,070.94","633,766.00","59.96","Switzerland","SIX Swiss Exchange","CHF"
"ORA","ORANGE SA","Communication","Equity","37,478,814.18","0.24","37,478,814.18","2,361,614.00","15.87","France","Nyse Euronext - Euronext Paris","EUR"
"III","3I GROUP PLC","Financials","Equity","37,185,897.78","0.23","37,185,897.78","1,230,871.00","30.21","United Kingdom","London Stock Exchange","GBP"
"SIKA","SIKA AG","Materials","Equity","36,366,089.53","0.23","36,366,089.53","193,358.00","188.08","Switzerland","SIX Swiss Exchange","CHF"
"FER","FERROVIAL NV","Industrials","Equity","35,929,965.86","0.23","35,929,965.86","601,439.00","59.74","Spain","Bolsa De Madrid","EUR"
"KBC","KBC GROEP","Financials","Equity","35,456,808.20","0.22","35,456,808.20","291,346.00","121.70","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"EXPN","EXPERIAN PLC","Industrials","Equity","34,653,039.82","0.22","34,653,039.82","1,130,846.00","30.64","United Kingdom","London Stock Exchange","GBP"
"SLHN","SWISS LIFE HOLDING AG","Financials","Equity","34,246,479.50","0.22","34,246,479.50","35,081.00","976.22","Switzerland","SIX Swiss Exchange","CHF"
"SWED A","SWEDBANK","Financials","Equity","34,140,075.07","0.22","34,140,075.07","1,038,057.00","32.89","Sweden","Nasdaq Omx Nordic","SEK"
"SEB A","SKANDINAVISKA ENSKILDA BANKEN","Financials","Equity","33,307,268.45","0.21","33,307,268.45","1,882,014.00","17.70","Sweden","Nasdaq Omx Nordic","SEK"
"ERIC B","ERICSSON B","Information Technology","Equity","32,928,725.97","0.21","32,928,725.97","3,438,990.00","9.58","Sweden","Nasdaq Omx Nordic","SEK"
"REP","REPSOL SA","Energy","Equity","32,508,427.56","0.21","32,508,427.56","1,446,748.00","22.47","Spain","Bolsa De Madrid","EUR"
"SUNB","SUNBELT RENTALS HOLDINGS INC","Industrials","Equity","32,382,965.25","0.20","32,382,965.25","515,026.00","62.88","United Kingdom","London Stock Exchange","GBP"
"CBK","COMMERZBANK AG","Financials","Equity","31,154,976.72","0.20","31,154,976.72","822,248.00","37.89","Germany","Xetra","EUR"
"IMB","IMPERIAL BRANDS PLC","Consumer Staples","Equity","31,151,425.01","0.20","31,151,425.01","943,861.00","33.00","United Kingdom","London Stock Exchange","GBP"
"VWS","VESTAS WIND SYSTEMS","Industrials","Equity","30,923,515.79","0.20","30,923,515.79","1,227,537.00","25.19","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"ABN","ABN AMRO BANK NV","Financials","Equity","29,653,914.15","0.19","29,653,914.15","783,045.00","37.87","Netherlands","Euronext Amsterdam","EUR"
"ATCO B","ATLAS COPCO CLASS B","Industrials","Equity","29,569,091.47","0.19","29,569,091.47","1,933,844.00","15.29","Sweden","Nasdaq Omx Nordic","SEK"
"AV.","AVIVA PLC","Financials","Equity","29,260,704.14","0.18","29,260,704.14","3,768,339.00","7.76","United Kingdom","London Stock Exchange","GBP"
"ADYEN","ADYEN NV","Financials","Equity","29,078,550.00","0.18","29,078,550.00","34,010.00","855.00","Netherlands","Euronext Amsterdam","EUR"
"MT","ARCELORMITTAL SA","Materials","Equity","28,807,126.32","0.18","28,807,126.32","520,548.00","55.34","France","Euronext Amsterdam","EUR"
"AMS","AMADEUS IT GROUP SA","Consumer Discretionary","Equity","28,581,737.28","0.18","28,581,737.28","556,498.00","51.36","Spain","Bolsa De Madrid","EUR"
"VIE","VEOLIA ENVIRON. SA","Utilities","Equity","28,473,074.02","0.18","28,473,074.02","780,298.00","36.49","France","Nyse Euronext - Euronext Paris","EUR"
"ML","MICHELIN","Consumer Discretionary","Equity","28,411,896.80","0.18","28,411,896.80","818,315.00","34.72","France","Nyse Euronext - Euronext Paris","EUR"
"HEI","HEIDELBERG MATERIALS AG","Materials","Equity","28,267,141.75","0.18","28,267,141.75","163,915.00","172.45","Germany","Xetra","EUR"
"SAMPO","SAMPO CLASS A","Financials","Equity","27,907,538.80","0.18","27,907,538.80","2,970,151.00","9.40","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"ACS","ACS ACTIVIDADES DE CONSTRUCCION Y","Industrials","Equity","27,814,973.80","0.18","27,814,973.80","226,322.00","122.90","Spain","Bolsa De Madrid","EUR"
"HO","THALES SA","Industrials","Equity","27,498,634.80","0.17","27,498,634.80","114,387.00","240.40","France","Nyse Euronext - Euronext Paris","EUR"
"HEIA","HEINEKEN NV","Consumer Staples","Equity","27,239,573.16","0.17","27,239,573.16","355,237.00","76.68","Netherlands","Euronext Amsterdam","EUR"
"DNB","DNB BANK","Financials","Equity","26,984,768.15","0.17","26,984,768.15","1,030,721.00","26.18","Norway","Oslo Bors Asa","NOK"
"VOD","VODAFONE GROUP PLC","Communication","Equity","26,842,755.36","0.17","26,842,755.36","23,275,165.00","1.15","United Kingdom","London Stock Exchange","GBP"
"LDO","LEONARDO FINMECCANICA SPA","Industrials","Equity","26,660,022.90","0.17","26,660,022.90","513,285.00","51.94","Italy","Borsa Italiana","EUR"
"BPE","BPER BANCA","Financials","Equity","26,597,590.80","0.17","26,597,590.80","1,928,200.00","13.79","Italy","Borsa Italiana","EUR"
"A5G","AIB GROUP PLC","Financials","Equity","26,540,725.06","0.17","26,540,725.06","2,603,308.00","10.20","Ireland","Irish Stock Exchange - All Market","EUR"
"AER","AERCAP HOLDINGS NV","Industrials","Equity","26,419,213.42","0.17","26,419,213.42","204,488.00","129.20","Netherlands","New York Stock Exchange Inc.","USD"
"BMPS","BANCA MONTE DEI PASCHI DI SIENA SP","Financials","Equity","26,233,827.97","0.17","26,233,827.97","2,397,535.00","10.94","Italy","Borsa Italiana","EUR"
"IHG","INTERCONTINENTAL HOTELS GROUP PLC","Consumer Discretionary","Equity","26,044,203.75","0.16","26,044,203.75","175,981.00","147.99","United Kingdom","London Stock Exchange","USD"
"EQNR","EQUINOR","Energy","Equity","26,039,708.49","0.16","26,039,708.49","932,301.00","27.93","Norway","Oslo Bors Asa","NOK"
"AENA","AENA SME SA","Industrials","Equity","25,852,207.00","0.16","25,852,207.00","952,550.00","27.14","Spain","Bolsa De Madrid","EUR"
"DTG","DAIMLER TRUCK HOLDING E AG","Industrials","Equity","25,181,478.48","0.16","25,181,478.48","584,664.00","43.07","Germany","Xetra","EUR"
"BMW","BMW AG","Consumer Discretionary","Equity","25,166,670.20","0.16","25,166,670.20","418,051.00","60.20","Germany","Xetra","EUR"
"NSIS B","NOVOZYMES B","Materials","Equity","25,148,767.69","0.16","25,148,767.69","441,476.00","56.97","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"VACN","VAT GROUP AG","Industrials","Equity","24,960,203.61","0.16","24,960,203.61","33,236.00","751.00","Switzerland","SIX Swiss Exchange","CHF"
"NN","NN GROUP NV","Financials","Equity","24,879,136.92","0.16","24,879,136.92","326,841.00","76.12","Netherlands","Euronext Amsterdam","EUR"
"NXT","NEXT PLC","Consumer Discretionary","Equity","24,589,595.06","0.16","24,589,595.06","143,471.00","171.39","United Kingdom","London Stock Exchange","GBP"
"UMG","UNIVERSAL MUSIC GROUP NV","Communication","Equity","24,540,369.61","0.15","24,540,369.61","1,282,486.00","19.14","Netherlands","Euronext Amsterdam","EUR"
"MTX","MTU AERO ENGINES HOLDING AG","Industrials","Equity","24,497,730.60","0.15","24,497,730.60","65,537.00","373.80","Germany","Xetra","EUR"
"GEBN","GEBERIT AG","Industrials","Equity","24,281,262.60","0.15","24,281,262.60","41,458.00","585.69","Switzerland","SIX Swiss Exchange","CHF"
"LGEN","LEGAL AND GENERAL GROUP PLC","Financials","Equity","24,132,196.90","0.15","24,132,196.90","7,086,016.00","3.41","United Kingdom","London Stock Exchange","GBP"
"MRK","MERCK","Health Care","Equity","24,024,357.50","0.15","24,024,357.50","162,877.00","147.50","Germany","Xetra","EUR"
"PUB","PUBLICIS GROUPE SA","Communication","Equity","23,918,489.28","0.15","23,918,489.28","282,324.00","84.72","France","Nyse Euronext - Euronext Paris","EUR"
"CCEP","COCA COLA EUROPACIFIC PARTNERS PLC","Consumer Staples","Equity","23,545,223.31","0.15","23,545,223.31","252,723.00","93.17","Netherlands","NASDAQ","USD"
"BESI","BE SEMICONDUCTOR INDUSTRIES NV","Information Technology","Equity","23,366,470.00","0.15","23,366,470.00","89,185.00","262.00","Netherlands","Euronext Amsterdam","EUR"
"KER","KERING SA","Consumer Discretionary","Equity","23,300,768.10","0.15","23,300,768.10","92,262.00","252.55","France","Nyse Euronext - Euronext Paris","EUR"
"SHB A","SVENSKA HANDELSBANKEN-A SHS","Financials","Equity","23,151,880.67","0.15","23,151,880.67","1,788,924.00","12.94","Sweden","Nasdaq Omx Nordic","SEK"
"PHIA","KONINKLIJKE PHILIPS NV","Health Care","Equity","22,664,373.62","0.14","22,664,373.62","935,771.00","24.22","Netherlands","Euronext Amsterdam","EUR"
"HBAN","HELVETIA BALOISE HOLDING N AG","Financials","Equity","22,221,334.56","0.14","22,221,334.56","96,796.00","229.57","Switzerland","SIX Swiss Exchange","CHF"
"SCMN","SWISSCOM AG","Communication","Equity","21,965,741.37","0.14","21,965,741.37","32,850.00","668.67","Switzerland","SIX Swiss Exchange","CHF"
"HLMA","HALMA PLC","Information Technology","Equity","21,936,562.10","0.14","21,936,562.10","472,795.00","46.40","United Kingdom","London Stock Exchange","GBP"
"FRE","FRESENIUS SE AND CO KGAA","Health Care","Equity","21,676,678.92","0.14","21,676,678.92","514,641.00","42.12","Germany","Xetra","EUR"
"BIRG","BANK OF IRELAND GROUP PLC","Financials","Equity","21,423,375.35","0.14","21,423,375.35","1,229,462.00","17.43","Ireland","Irish Stock Exchange - All Market","EUR"
"KNEBV","KONE","Industrials","Equity","21,166,718.42","0.13","21,166,718.42","414,871.00","51.02","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"VNA","VONOVIA SE","Real Estate","Equity","21,101,112.24","0.13","21,101,112.24","932,852.00","22.62","Germany","Xetra","EUR"
"BAMI","BANCO BPM","Financials","Equity","20,899,567.44","0.13","20,899,567.44","1,373,616.00","15.22","Italy","Borsa Italiana","EUR"
"PGHN","PARTNERS GROUP HOLDING AG","Financials","Equity","20,749,883.53","0.13","20,749,883.53","27,954.00","742.29","Switzerland","SIX Swiss Exchange","CHF"
"SGSN","SGS SA","Industrials","Equity","20,707,657.17","0.13","20,707,657.17","201,512.00","102.76","Switzerland","SIX Swiss Exchange","CHF"
"KPN","KONINKLIJKE KPN NV","Communication","Equity","20,480,506.87","0.13","20,480,506.87","4,854,351.00","4.22","Netherlands","Euronext Amsterdam","EUR"
"ACA","CREDIT AGRICOLE SA","Financials","Equity","20,407,147.00","0.13","20,407,147.00","1,151,320.00","17.73","France","Nyse Euronext - Euronext Paris","EUR"
"SAAB B","SAAB CLASS B","Industrials","Equity","19,978,785.74","0.13","19,978,785.74","391,271.00","51.06","Sweden","Nasdaq Omx Nordic","SEK"
"ANTO","ANTOFAGASTA PLC","Materials","Equity","19,701,241.12","0.12","19,701,241.12","437,625.00","45.02","United Kingdom","London Stock Exchange","GBP"
"BAER","JULIUS BAER GRUPPE AG","Financials","Equity","19,633,797.04","0.12","19,633,797.04","250,955.00","78.24","Switzerland","SIX Swiss Exchange","CHF"
"WRT1V","WARTSILA","Industrials","Equity","19,531,273.80","0.12","19,531,273.80","614,191.00","31.80","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"GMAB","GENMAB","Health Care","Equity","19,207,477.79","0.12","19,207,477.79","76,612.00","250.71","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"SAB","BANCO DE SABADELL","Financials","Equity","19,175,845.83","0.12","19,175,845.83","6,105,013.00","3.14","Spain","Bolsa De Madrid","EUR"
"ALFA","ALFA LAVAL","Industrials","Equity","19,046,672.10","0.12","19,046,672.10","363,607.00","52.38","Sweden","Nasdaq Omx Nordic","SEK"
"DSFIR","DSM FIRMENICH AG","Materials","Equity","18,878,325.60","0.12","18,878,325.60","227,176.00","83.10","Netherlands","Euronext Amsterdam","EUR"
"EPI A","EPIROC CLASS A","Industrials","Equity","18,871,351.19","0.12","18,871,351.19","800,455.00","23.58","Sweden","Nasdaq Omx Nordic","SEK"
"HEXA B","HEXAGON CLASS B","Information Technology","Equity","18,641,888.94","0.12","18,641,888.94","2,516,285.00","7.41","Sweden","Nasdaq Omx Nordic","SEK"
"VOW3","VOLKSWAGEN NON-VOTING PREF AG","Consumer Discretionary","Equity","18,539,109.30","0.12","18,539,109.30","252,921.00","73.30","Germany","Xetra","EUR"
"ESSITY B","ESSITY CLASS B","Consumer Staples","Equity","18,324,603.96","0.12","18,324,603.96","727,289.00","25.20","Sweden","Nasdaq Omx Nordic","SEK"
"HNR1","HANNOVER RUECK","Financials","Equity","18,318,434.40","0.12","18,318,434.40","74,284.00","246.60","Germany","Xetra","EUR"
"TRN","TERNA RETE ELETTRICA NAZIONALE","Utilities","Equity","18,175,896.81","0.11","18,175,896.81","1,779,334.00","10.22","Italy","Borsa Italiana","EUR"
"CAP","CAPGEMINI","Information Technology","Equity","17,940,815.76","0.11","17,940,815.76","195,946.00","91.56","France","Nyse Euronext - Euronext Paris","EUR"
"EDP","EDP ENERGIAS DE PORTUGAL SA","Utilities","Equity","17,818,280.52","0.11","17,818,280.52","3,914,385.00","4.55","Portugal","Nyse Euronext - Euronext Lisbon","EUR"
"TIT","TELECOM ITALIA","Communication","Equity","17,799,331.19","0.11","17,799,331.19","2,187,994.00","8.13","Italy","Borsa Italiana","EUR"
"FBK","FINECOBANK BANCA FINECO","Financials","Equity","17,291,054.00","0.11","17,291,054.00","769,175.00","22.48","Italy","Borsa Italiana","EUR"
"ELE","ENDESA SA","Utilities","Equity","16,965,992.86","0.11","16,965,992.86","428,326.00","39.61","Spain","Bolsa De Madrid","EUR"
"BG","BAWAG GROUP AG","Financials","Equity","16,905,335.40","0.11","16,905,335.40","94,023.00","179.80","Austria","Wiener Boerse Ag","EUR"
"INF","INFORMA PLC","Communication","Equity","16,880,954.28","0.11","16,880,954.28","1,578,250.00","10.70","United Kingdom","London Stock Exchange","GBP"
"SGRO","SEGRO REIT PLC","Real Estate","Equity","16,696,883.91","0.11","16,696,883.91","1,616,502.00","10.33","United Kingdom","London Stock Exchange","GBP"
"WKL","WOLTERS KLUWER NV","Industrials","Equity","16,645,629.46","0.10","16,645,629.46","289,087.00","57.58","Netherlands","Euronext Amsterdam","EUR"
"KRZ","KERRY GROUP PLC","Consumer Staples","Equity","16,612,474.95","0.10","16,612,474.95","199,071.00","83.45","Ireland","Irish Stock Exchange - All Market","EUR"
"PST","POSTE ITALIANE","Financials","Equity","16,552,399.82","0.10","16,552,399.82","567,446.00","29.17","Italy","Borsa Italiana","EUR"
"TEF","TELEFONICA SA","Communication","Equity","16,488,050.67","0.10","16,488,050.67","4,645,830.00","3.55","Spain","Bolsa De Madrid","EUR"
"BOL","BOLIDEN","Materials","Equity","16,430,367.11","0.10","16,430,367.11","345,672.00","47.53","Sweden","Nasdaq Omx Nordic","SEK"
"STMN","STRAUMANN HOLDING AG","Health Care","Equity","16,255,259.89","0.10","16,255,259.89","140,947.00","115.33","Switzerland","SIX Swiss Exchange","CHF"
"RTO","RENTOKIL INITIAL PLC","Industrials","Equity","16,198,361.31","0.10","16,198,361.31","3,097,918.00","5.23","United Kingdom","London Stock Exchange","GBP"
"CCH","COCA COLA HBC AG","Consumer Staples","Equity","16,076,748.91","0.10","16,076,748.91","267,627.00","60.07","United Kingdom","London Stock Exchange","GBP"
"BT.A","BT GROUP PLC","Communication","Equity","15,836,838.17","0.10","15,836,838.17","7,221,289.00","2.19","United Kingdom","London Stock Exchange","GBP"
"SRG","SNAM","Utilities","Equity","15,734,214.24","0.10","15,734,214.24","2,511,046.00","6.27","Italy","Borsa Italiana","EUR"
"LOGN","LOGITECH INTERNATIONAL SA","Information Technology","Equity","15,701,542.79","0.10","15,701,542.79","188,913.00","83.12","Switzerland","SIX Swiss Exchange","CHF"
"KOG","KONGSBERG GRUPPEN","Industrials","Equity","15,694,513.88","0.10","15,694,513.88","546,105.00","28.74","Norway","Oslo Bors Asa","NOK"
"RI","PERNOD RICARD SA","Consumer Staples","Equity","15,653,026.90","0.10","15,653,026.90","244,655.00","63.98","France","Nyse Euronext - Euronext Paris","EUR"
"CLNX","CELLNEX TELECOM","Communication","Equity","15,631,733.55","0.10","15,631,733.55","597,315.00","26.17","Spain","Bolsa De Madrid","EUR"
"DSY","DASSAULT SYSTEMES","Information Technology","Equity","15,509,019.64","0.10","15,509,019.64","830,692.00","18.67","France","Nyse Euronext - Euronext Paris","EUR"
"HEN3","HENKEL & KGAA PREF AG","Consumer Staples","Equity","15,493,681.44","0.10","15,493,681.44","205,432.00","75.42","Germany","Xetra","EUR"
"ICSSAGD","BLK ICS GBP LIQ AGENCY DIS","Cash and/or Derivatives","Money Market","15,480,833.93","0.10","15,480,833.93","13,246,135.00","1.17","Ireland","-","GBP"
"EQT","EQT","Financials","Equity","15,402,835.38","0.10","15,402,835.38","599,272.00","25.70","Sweden","Nasdaq Omx Nordic","SEK"
"RO","ROCHE HOLDING AG","Health Care","Equity","15,126,796.62","0.10","15,126,796.62","40,006.00","378.11","Switzerland","SIX Swiss Exchange","CHF"
"UPM","UPM-KYMMENE","Materials","Equity","15,065,786.88","0.10","15,065,786.88","653,897.00","23.04","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"URW","UNIBAIL RODAMCO WE STAPLED UNITS","Real Estate","Equity","15,008,459.50","0.09","15,008,459.50","146,782.00","102.25","France","Nyse Euronext - Euronext Paris","EUR"
"NESTE","NESTE","Energy","Equity","14,846,340.60","0.09","14,846,340.60","530,985.00","27.96","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"KRX","KINGSPAN GROUP PLC","Industrials","Equity","14,703,559.20","0.09","14,703,559.20","185,651.00","79.20","Ireland","Irish Stock Exchange - All Market","EUR"
"RYA","RYANAIR HOLDINGS PLC","Industrials","Equity","14,616,794.40","0.09","14,616,794.40","529,594.00","27.60","Ireland","Irish Stock Exchange - All Market","EUR"
"SCHP","SCHINDLER HOLDING PAR AG","Industrials","Equity","14,514,309.00","0.09","14,514,309.00","49,656.00","292.30","Switzerland","SIX Swiss Exchange","CHF"
"NTGY","NATURGY ENERGY GROUP SA","Utilities","Equity","14,425,029.60","0.09","14,425,029.60","522,646.00","27.60","Spain","Bolsa De Madrid","EUR"
"SY1","SYMRISE AG","Materials","Equity","14,404,239.60","0.09","14,404,239.60","158,637.00","90.80","Germany","Xetra","EUR"
"LISN","CHOCOLADEFABRIKEN LINDT & SPRUENGL","Consumer Staples","Equity","14,324,849.02","0.09","14,324,849.02","133.00","107,706.05","Switzerland","SIX Swiss Exchange","CHF"
"MONC","MONCLER","Consumer Discretionary","Equity","14,312,224.24","0.09","14,312,224.24","278,882.00","51.32","Italy","Borsa Italiana","EUR"
"UU.","UNITED UTILITIES GROUP PLC","Utilities","Equity","14,291,910.50","0.09","14,291,910.50","915,332.00","15.61","United Kingdom","London Stock Exchange","GBP"
"SHL","SIEMENS HEALTHINEERS AG","Health Care","Equity","14,251,409.04","0.09","14,251,409.04","407,649.00","34.96","Germany","Xetra","EUR"
"ENX","EURONEXT NV","Financials","Equity","14,084,285.00","0.09","14,084,285.00","97,133.00","145.00","France","Nyse Euronext - Euronext Paris","EUR"
"CARL B","CARLSBERG AS CL B","Consumer Staples","Equity","14,044,345.17","0.09","14,044,345.17","113,465.00","123.78","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"SPSN","SWISS PRIME SITE AG","Real Estate","Equity","13,981,886.19","0.09","13,981,886.19","97,782.00","142.99","Switzerland","SIX Swiss Exchange","CHF"
"SN.","SMITH AND NEPHEW PLC","Health Care","Equity","13,733,152.29","0.09","13,733,152.29","1,043,119.00","13.17","United Kingdom","London Stock Exchange","GBP"
"ADM","ADMIRAL GROUP PLC","Financials","Equity","13,729,129.19","0.09","13,729,129.19","320,789.00","42.80","United Kingdom","London Stock Exchange","GBP"
"SOON","SONOVA HOLDING AG","Health Care","Equity","13,592,666.35","0.09","13,592,666.35","61,789.00","219.99","Switzerland","SIX Swiss Exchange","CHF"
"AGS","AGEAS SA","Financials","Equity","13,492,582.40","0.09","13,492,582.40","191,656.00","70.40","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"NHY","NORSK HYDRO","Materials","Equity","13,425,781.16","0.08","13,425,781.16","1,755,250.00","7.65","Norway","Oslo Bors Asa","NOK"
"EN","BOUYGUES SA","Industrials","Equity","13,398,318.40","0.08","13,398,318.40","281,005.00","47.68","France","Nyse Euronext - Euronext Paris","EUR"
"KNIN","KUEHNE UND NAGEL INTERNATIONAL AG","Industrials","Equity","13,317,702.26","0.08","13,317,702.26","59,508.00","223.80","Switzerland","SIX Swiss Exchange","CHF"
"ASRNL","ASR NEDERLAND NV","Financials","Equity","13,051,011.60","0.08","13,051,011.60","196,020.00","66.58","Netherlands","Euronext Amsterdam","EUR"
"STLAM","STELLANTIS NV","Consumer Discretionary","Equity","12,959,507.22","0.08","12,959,507.22","2,533,628.00","5.12","Italy","Borsa Italiana","EUR"
"ITRK","INTERTEK GROUP PLC","Industrials","Equity","12,890,086.66","0.08","12,890,086.66","189,671.00","67.96","United Kingdom","London Stock Exchange","GBP"
"LISP","CHOCOLADEFABRIKEN LINDT & SPRUENGL","Consumer Staples","Equity","12,818,952.22","0.08","12,818,952.22","1,211.00","10,585.47","Switzerland","SIX Swiss Exchange","CHF"
